alert_id,row_index,timestamp,source_ip,destination_ip,predicted_class,true_class,confidence,simulated_campaign_id,correlation_group_id,is_correlated_campaign,kill_chain_stages_seen,matched_known_pattern,matched_pattern_similarity,priority_score,priority_bucket,effective_severity_score,own_severity_label,top_contributing_features
ALERT-00017,132870,2026-08-12 14:47:39,10.0.54.184,192.168.88.53,PortScan,PortScan,0.9990135425971088,CAMP-0007,CORR-0036,True,"credential_access, impact, reconnaissance",Learned Pattern - credential_access + impact,0.8784714341163635,78.39,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10230597569179221}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05091539504366608}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04972748720219731}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04544818877719341}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045435809980329804}]"
ALERT-00092,128610,2026-08-12 12:52:47,10.0.218.197,192.168.19.117,PortScan,PortScan,0.9987730447101169,CAMP-0030,CORR-0023,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.960682213306427,78.39,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10074887685795852}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05074338037446005}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0489265700286892}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04507260120584477}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044361540121141046}]"
ALERT-00090,499071,2026-08-12 12:49:11,10.0.218.197,192.168.19.117,PortScan,PortScan,0.9989545930999166,CAMP-0030,CORR-0023,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.960682213306427,78.39,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10247337997231751}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05130181311078592}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05016213067807637}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04530420724196121}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.045074396284311646}]"
ALERT-00089,47655,2026-08-12 12:46:20,10.0.218.197,192.168.19.117,PortScan,PortScan,0.9989598170732416,CAMP-0030,CORR-0023,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.960682213306427,78.39,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10256784460738616}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.05147265999613147}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.050206055120215747}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.045160750691134004}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04502638048243554}]"
ALERT-00107,209060,2026-08-12 13:24:39,10.0.71.197,192.168.200.134,DoS GoldenEye,DoS GoldenEye,0.9875811118643956,CAMP-0036,CORR-0037,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.8970677852630615,78.05,High,0.7,High,"[{""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07697431233425225}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07489870671418178}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0719243203124985}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06974565841985049}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05953638663975038}]"
ALERT-00093,442429,2026-08-12 09:03:01,10.0.103.63,192.168.38.168,SSH-Patator,SSH-Patator,0.9999221103015018,CAMP-0031,CORR-0001,True,"credential_access, impact",Learned Pattern - credential_access + impact,0.9789164066314696,76.56,High,0.7,High,"[{""feature"": ""Destination Port"", ""shap_value"": 0.1859184032505652}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.11047164792855671}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.10539151151730022}, {""feature"": ""Fwd Header Length"", ""shap_value"": 0.061717197740512375}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05751375396418674}]"
ALERT-00024,75282,2026-08-12 11:25:57,10.0.198.34,192.168.164.251,DoS Hulk,DoS Hulk,0.9993868145369916,CAMP-0009,CORR-0018,False,impact,,,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07669754837164293}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06803700051414908}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06618015625486416}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0621786736634388}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06078811245022829}]"
ALERT-00048,485555,2026-08-12 13:54:24,10.0.165.131,192.168.103.174,PortScan,PortScan,0.9991792270526838,CAMP-0018,CORR-0010,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.8977004289627075,76.54,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11077882770511997}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055106715160247434}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.0460237401162029}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044179030232106634}, {""feature"": ""Destination Port"", ""shap_value"": 0.04259889607746418}]"
ALERT-00057,24634,2026-08-12 09:26:15,10.0.231.148,192.168.49.66,DoS Hulk,DoS Hulk,0.9993868611680208,CAMP-0021,CORR-0027,False,impact,,,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07273968353110215}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07187811016715445}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07018288765480896}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06475181514318104}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05726878054483872}]"
ALERT-00049,363243,2026-08-12 13:54:41,10.0.165.131,192.168.103.174,DoS Hulk,DoS Hulk,0.9993868142257776,CAMP-0018,CORR-0010,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.8977004289627075,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0778056143196588}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06858841597549224}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0666466794608273}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0622046764088862}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060639032640259626}]"
ALERT-00058,267,2026-08-12 09:26:25,10.0.231.148,192.168.49.66,DoS Hulk,DoS Hulk,0.9993868159508894,CAMP-0021,CORR-0027,False,impact,,,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07578009708143842}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06643653351505109}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0659561851220244}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06390966188389942}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06138371756046248}]"
ALERT-00051,68434,2026-08-12 11:25:17,10.0.46.149,192.168.247.252,DoS Hulk,DoS Hulk,0.9993868541840716,CAMP-0019,CORR-0035,False,impact,,,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07541001595289466}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07264016598534306}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07134027640050832}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06719726091560979}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05801821857009702}]"
ALERT-00050,41065,2026-08-12 11:24:58,10.0.46.149,192.168.247.252,DoS Hulk,DoS Hulk,0.9993868148767447,CAMP-0019,CORR-0035,False,impact,,,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.076152934283842}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06682776052649354}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06673516807447404}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06269807969322874}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06141167377892293}]"
ALERT-00115,409349,2026-08-12 12:47:04,10.0.105.85,192.168.139.120,DoS Hulk,DoS Hulk,0.9993868146452992,CAMP-0039,CORR-0003,False,impact,,,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08035273248623281}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07919285329081446}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07181941701429384}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06947504178816155}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06239945540994955}]"
ALERT-00080,422302,2026-08-12 11:01:13,10.0.120.114,192.168.114.173,DoS Hulk,DoS Hulk,0.999386818052278,CAMP-0027,CORR-0006,True,"impact, reconnaissance",Learned Pattern - impact + reconnaissance,0.9351956844329834,76.54,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07570031949227876}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06653276279072871}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06604359112327414}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06457067503616144}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.062224846574642716}]"
ALERT-00094,403357,2026-08-12 09:03:38,10.0.103.63,192.168.38.168,DoS Hulk,DoS Hulk,0.9954514131465734,CAMP-0031,CORR-0001,True,"credential_access, impact",Learned Pattern - credential_access + impact,0.9789164066314696,76.43,High,0.7,High,"[{""feature"": ""Init_Win_bytes_forward"", ""shap_value"": 0.06464203434593527}, {""feature"": ""Destination Port"", ""shap_value"": 0.060040363363016255}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.052412811349535265}, {""feature"": ""Fwd IAT Total"", ""shap_value"": 0.04834829042960353}, {""feature"": ""Flow IAT Mean"", ""shap_value"": 0.045260155400264165}]"
ALERT-00052,104288,2026-08-12 11:25:54,10.0.46.149,192.168.247.252,DoS GoldenEye,DoS GoldenEye,0.9875732970737802,CAMP-0019,CORR-0035,False,impact,,,76.19,High,0.7,High,"[{""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0748151631373187}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07344098725793827}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.07020243192221276}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06646407037881534}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.04995120439507294}]"
ALERT-00009,417160,2026-08-12 11:47:58,10.0.113.214,192.168.140.181,DoS Hulk,DoS Hulk,0.999386817789824,CAMP-0004,CORR-0005,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,1.0,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07932170786815078}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07881820346065024}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07760714425433643}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07004835957000273}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.0685771196203859}]"
ALERT-00097,275222,2026-08-12 13:14:04,10.0.206.246,192.168.179.133,DoS Hulk,DoS Hulk,0.9993868189830996,CAMP-0032,CORR-0020,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0759903701892332}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07165251574195539}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07006626411142071}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06729238730528558}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05836950482824087}]"
ALERT-00039,245694,2026-08-12 12:44:51,10.0.189.237,192.168.86.201,DoS Hulk,DoS Hulk,0.9993868226691404,CAMP-0014,CORR-0016,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08463982205317462}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08097003394491616}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0716550268939319}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06880851646038985}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06484562739984145}]"
ALERT-00006,138064,2026-08-12 11:13:24,10.0.239.90,192.168.226.18,DoS Hulk,DoS Hulk,0.9993868186840096,CAMP-0003,CORR-0029,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.9962522387504578,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07378576261280083}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06942751724090569}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06414137551529184}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06306728458474624}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.058986382182552304}]"
ALERT-00098,399915,2026-08-12 10:12:49,10.0.235.218,192.168.32.117,PortScan,PortScan,0.9991814423486288,CAMP-0033,CORR-0028,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,1.0,74.14,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1108360898512258}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.05616008201820748}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.046648846690019286}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044844415152290755}, {""feature"": ""Destination Port"", ""shap_value"": 0.04197533832804743}]"
ALERT-00099,243023,2026-08-12 10:14:57,10.0.235.218,192.168.32.117,DoS Hulk,DoS Hulk,0.9993868163661636,CAMP-0033,CORR-0028,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,1.0,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0754606395026893}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06701472326550875}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06657562347972434}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06299603386142384}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06212115637532417}]"
ALERT-00041,128425,2026-08-12 09:21:08,10.0.202.180,192.168.28.98,DoS Hulk,DoS Hulk,0.9993868169882753,CAMP-0015,CORR-0019,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0824244529362293}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07974330404798619}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07109436972609064}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06737443259754428}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.0634429469166399}]"
ALERT-00046,489387,2026-08-12 11:32:36,10.0.169.50,192.168.103.85,DoS Hulk,DoS Hulk,0.9993868147267952,CAMP-0017,CORR-0011,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07538644738584524}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06755391717151006}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06752962604988216}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06430300616592387}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06241058332762808}]"
ALERT-00008,3887,2026-08-12 11:45:12,10.0.113.214,192.168.140.181,PortScan,PortScan,0.9991761764172672,CAMP-0004,CORR-0005,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,1.0,74.14,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.10998079331838201}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.059482791027652575}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04779888915961938}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04400265743269504}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.04290863071746775}]"
ALERT-00045,441069,2026-08-12 11:32:09,10.0.169.50,192.168.103.85,DoS Hulk,DoS Hulk,0.9993868193912854,CAMP-0017,CORR-0011,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07715670226596331}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07186701341185084}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06953928436760713}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06932111428093968}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.062304242675420306}]"
ALERT-00112,474969,2026-08-12 12:04:56,10.0.183.74,192.168.61.70,DoS Hulk,DoS Hulk,0.9993868146945156,CAMP-0037,CORR-0015,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08584318094149475}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0795008070626105}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07250873822647591}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06910664633633788}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06599248631959086}]"
ALERT-00021,301119,2026-08-12 11:31:27,10.0.24.163,192.168.109.213,PortScan,PortScan,0.9991814402260262,CAMP-0008,CORR-0030,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.9962522387504578,74.14,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11081520758687513}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055629934969851635}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.046055856311251475}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.04417539444425734}, {""feature"": ""Destination Port"", ""shap_value"": 0.04223177434768745}]"
ALERT-00020,308065,2026-08-12 11:31:06,10.0.24.163,192.168.109.213,DoS Hulk,DoS Hulk,0.9993871582015736,CAMP-0008,CORR-0030,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.9962522387504578,74.14,High,0.7,High,"[{""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07755089658286711}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.0767783436922852}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06996876697470426}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06496409914087478}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06447127381202564}]"
ALERT-00114,348394,2026-08-12 10:24:31,10.0.36.39,192.168.60.99,PortScan,PortScan,0.9990621352754604,CAMP-0038,CORR-0034,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.9962522387504578,74.14,High,0.7,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.1028035683875571}, {""feature"": ""Subflow Fwd Bytes"", ""shap_value"": 0.051429912607905505}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.04977412232702533}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.0452275782754375}, {""feature"": ""Average Packet Size"", ""shap_value"": 0.04517933144130859}]"
ALERT-00113,411102,2026-08-12 10:23:27,10.0.36.39,192.168.60.99,DoS Hulk,DoS Hulk,0.9993865517598464,CAMP-0038,CORR-0034,True,"impact, reconnaissance",Reconnaissance-to-DoS Campaign,0.9962522387504578,74.14,High,0.7,High,"[{""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07882113948617243}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.07859392969312823}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07198298169264479}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06977084648573716}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06570144095061235}]"
ALERT-00043,166645,2026-08-12 11:46:40,10.0.210.236,192.168.118.90,DoS Hulk,DoS Hulk,0.9993868149276768,CAMP-0016,CORR-0021,False,impact,,,74.14,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07561398602138954}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06688732057126162}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.066870276750762}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06265001985692217}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06130601152333891}]"
